share,sector,year
0.21418544,Transport,2030
0.13188516,Transport,2030
0.08156711,Transport,2030
0.18702599,Transport,2030
0.13118105,Transport,2030
0.22064494,Transport,2030
0.43806796,Transport,2030
0.26974132,Transport,2030
0.16682711,Transport,2030
0.38251944,Transport,2030
0.26830123,Transport,2030
0.45127942,Transport,2030
0.24724123,Transport,2030
0.15223934,Transport,2030
0.09415557,Transport,2030
0.21589019,Transport,2030
0.15142656,Transport,2030
0.25469764,Transport,2030
0.23744228,Transport,2030
0.14620561,Transport,2030
0.09042389,Transport,2030
0.20733378,Transport,2030
0.14542505,Transport,2030
0.24460317,Transport,2030
0.01170407,Transport,2030
0.0072068,Transport,2030
0.0044572,Transport,2030
0.01021995,Transport,2030
0.00716833,Transport,2030
0.01205704,Transport,2030
0.17576076,Transport,2030
0.09926109,Transport,2030
0.13259544,Transport,2030
0.1247735,Transport,2030
0.08487563,Transport,2030
0.21332306,Transport,2030
0.23035428,Transport,2030
0.13009284,Transport,2030
0.17378126,Transport,2030
0.16352973,Transport,2030
0.11123907,Transport,2030
0.2795839,Transport,2030
0.10837467,Transport,2030
0.06120472,Transport,2030
0.08175879,Transport,2030
0.07693575,Transport,2030
0.0523346,Transport,2030
0.13153571,Transport,2030
0.26545339,Transport,2030
0.14991511,Transport,2030
0.20026033,Transport,2030
0.18844677,Transport,2030
0.12818859,Transport,2030
0.32218414,Transport,2030
0.00715288,Transport,2030
0.0040396,Transport,2030
0.0053962,Transport,2030
0.00507787,Transport,2030
0.00345416,Transport,2030
0.00868155,Transport,2030
0.17210798,Transport,2030
0.10435045,Transport,2030
0.11384384,Transport,2030
0.11646356,Transport,2030
0.0835485,Transport,2030
0.37348651,Transport,2030
0.31214631,Transport,2030
0.18925681,Transport,2030
0.20647464,Transport,2030
0.21122594,Transport,2030
0.15152903,Transport,2030
0.67737961,Transport,2030
0.1441436,Transport,2030
0.08739542,Transport,2030
0.0953463,Transport,2030
0.09754037,Transport,2030
0.0699734,Transport,2030
0.31280181,Transport,2030
0.28079265,Transport,2030
0.17024683,Transport,2030
0.18573521,Transport,2030
0.19000926,Transport,2030
0.13630863,Transport,2030
0.60933993,Transport,2030
0.01051395,Transport,2030
0.00637469,Transport,2030
0.00695464,Transport,2030
0.00711467,Transport,2030
0.00510392,Transport,2030
0.02281602,Transport,2030
0.17344613,Transport,2030
0.11010082,Transport,2030
0.10620454,Transport,2030
0.11713986,Transport,2030
0.08357691,Transport,2030
0.43549691,Transport,2030
0.37460051,Transport,2030
0.23779038,Transport,2030
0.2293754,Transport,2030
0.25299296,Transport,2030
0.18050534,Transport,2030
0.94056502,Transport,2030
0.15912063,Transport,2030
0.10100722,Transport,2030
0.09743275,Transport,2030
0.10746488,Transport,2030
0.07667401,Transport,2030
0.39952774,Transport,2030
0.28313766,Transport,2030
0.17973124,Transport,2030
0.17337086,Transport,2030
0.19122193,Transport,2030
0.13643296,Transport,2030
0.71091569,Transport,2030
0.01525739,Transport,2030
0.00968515,Transport,2030
0.00934241,Transport,2030
0.01030434,Transport,2030
0.00735194,Transport,2030
0.03830899,Transport,2030
0.174291,Transport,2030
0.11424716,Transport,2030
0.10803023,Transport,2030
0.1200083,Transport,2030
0.0964881,Transport,2030
0.44457051,Transport,2030
0.37032316,Transport,2030
0.24274558,Transport,2030
0.2295362,Transport,2030
0.2549865,Transport,2030
0.20501218,Transport,2030
0.94459698,Transport,2030
0.09340115,Transport,2030
0.06122414,Transport,2030
0.05789253,Transport,2030
0.06431148,Transport,2030
0.0517072,Transport,2030
0.23824176,Transport,2030
0.27018605,Transport,2030
0.17710605,Transport,2030
0.16746855,Transport,2030
0.18603697,Transport,2030
0.14957593,Transport,2030
0.68917357,Transport,2030
0.01496518,Transport,2030
0.00980963,Transport,2030
0.00927582,Transport,2030
0.0103043,Transport,2030
0.00828478,Transport,2030
0.03817224,Transport,2030
0.22685464,Transport,2030
0.17316784,Transport,2030
0.27715577,Transport,2030
0.15327746,Transport,2030
0.02805995,Transport,2030
0.02141936,Transport,2030
0.03428177,Transport,2030
0.01895909,Transport,2030
0.21589444,Transport,2030
0.16480145,Transport,2030
0.26376533,Transport,2030
0.14587205,Transport,2030
0.18659334,Transport,2030
0.14204398,Transport,2030
0.08369272,Transport,2030
0.17984437,Transport,2030
0.12812137,Transport,2030
0.21930115,Transport,2030
0.55752558,Transport,2030
0.42441575,Transport,2030
0.25006697,Transport,2030
0.53736022,Transport,2030
0.38281612,Transport,2030
0.65525381,Transport,2030
0.03762589,Transport,2030
0.02864267,Transport,2030
0.01687634,Transport,2030
0.03626499,Transport,2030
0.02583523,Transport,2030
0.04422131,Transport,2030
0.20743793,Transport,2030
0.1579119,Transport,2030
0.09304214,Transport,2030
0.19993503,Transport,2030
0.14243397,Transport,2030
0.24379957,Transport,2030
0.00346734,Transport,2030
0.00263951,Transport,2030
0.00155521,Transport,2030
0.00334193,Transport,2030
0.00238079,Transport,2030
0.00407513,Transport,2030
0.16953509,Transport,2030
0.11821448,Transport,2030
0.08349172,Transport,2030
0.14967342,Transport,2030
0.10661573,Transport,2030
0.43558319,Transport,2030
0.56064289,Transport,2030
0.39092853,Transport,2030
0.27610236,Transport,2030
0.49496146,Transport,2030
0.35257215,Transport,2030
1.44044875,Transport,2030
0.04023047,Transport,2030
0.02805215,Transport,2030
0.01981248,Transport,2030
0.03551732,Transport,2030
0.02529978,Transport,2030
0.10336336,Transport,2030
0.21762785,Transport,2030
0.15174889,Transport,2030
0.10717618,Transport,2030
0.19213193,Transport,2030
0.13685988,Transport,2030
0.55914695,Transport,2030
0.0037854,Transport,2030
0.00263951,Transport,2030
0.00186421,Transport,2030
0.00334193,Transport,2030
0.00238053,Transport,2030
0.00972576,Transport,2030
0.16650221,Transport,2030
0.11082991,Transport,2030
0.08861756,Transport,2030
0.1403238,Transport,2030
0.09927967,Transport,2030
0.45903487,Transport,2030
0.54699553,Transport,2030
0.36410006,Transport,2030
0.29112772,Transport,2030
0.46099382,Transport,2030
0.32615503,Transport,2030
1.50802818,Transport,2030
0.04214336,Transport,2030
0.02805215,Transport,2030
0.02242998,Transport,2030
0.03551735,Transport,2030
0.02512867,Transport,2030
0.11618629,Transport,2030
0.23080683,Transport,2030
0.15363339,Transport,2030
0.12284244,Transport,2030
0.19451808,Transport,2030
0.13762235,Transport,2030
0.63631818,Transport,2030
0.0122243,Transport,2030
0.00813694,Transport,2030
0.00650615,Transport,2030
0.01030233,Transport,2030
0.00728894,Transport,2030
0.03370154,Transport,2030
0.16696237,Transport,2030
0.11090971,Transport,2030
0.09132326,Transport,2030
0.14042483,Transport,2030
0.09976258,Transport,2030
0.51898649,Transport,2030
0.53090847,Transport,2030
0.3526717,Transport,2030
0.29039053,Transport,2030
0.44652416,Transport,2030
0.31722594,Transport,2030
1.65027796,Transport,2030
0.04222943,Transport,2030
0.02805215,Transport,2030
0.02309819,Transport,2030
0.03551735,Transport,2030
0.02523273,Transport,2030
0.13126613,Transport,2030
0.22970725,Transport,2030
0.15258986,Transport,2030
0.12564277,Transport,2030
0.19319684,Transport,2030
0.1372536,Transport,2030
0.71402292,Transport,2030
0.01224917,Transport,2030
0.00813688,Transport,2030
0.00669992,Transport,2030
0.01030225,Transport,2030
0.00731907,Transport,2030
0.03807537,Transport,2030
0.16980244,Transport,2030
0.13403563,Transport,2030
0.09500043,Transport,2030
0.14014504,Transport,2030
0.10138311,Transport,2030
0.52043558,Transport,2030
0.52195457,Transport,2030
0.41201123,Transport,2030
0.29202119,Transport,2030
0.4307909,Transport,2030
0.31164086,Transport,2030
1.59976345,Transport,2030
0.0430335,Transport,2030
0.03396902,Transport,2030
0.02407622,Transport,2030
0.03551735,Transport,2030
0.0256938,Transport,2030
0.13189544,Transport,2030
0.23324293,Transport,2030
0.18411316,Transport,2030
0.13049388,Transport,2030
0.19250513,Transport,2030
0.13926122,Transport,2030
0.71487738,Transport,2030
0.01372427,Transport,2030
0.01083342,Transport,2030
0.0076784,Transport,2030
0.01132722,Transport,2030
0.00819428,Transport,2030
0.04206418,Transport,2030
0.17272432,Transport,2030
0.12272463,Transport,2030
0.18318404,Transport,2030
0.46632543,Transport,2030
0.36917904,Transport,2030
0.26231026,Transport,2030
0.39153553,Transport,2030
0.99671879,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.00593977,Transport,2030
0.00422035,Transport,2030
0.00629947,Transport,2030
0.01603635,Transport,2030
0.15820468,Transport,2030
0.11994077,Transport,2030
0.16032738,Transport,2030
0.52093245,Transport,2030
0.36411333,Transport,2030
0.27604766,Transport,2030
0.36899879,Transport,2030
1.19894335,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.01015107,Transport,2030
0.0076959,Transport,2030
0.01028727,Transport,2030
0.03342519,Transport,2030
0.1575315,Transport,2030
0.12059708,Transport,2030
0.15872104,Transport,2030
0.59208992,Transport,2030
0.3493891,Transport,2030
0.26747226,Transport,2030
0.35202738,Transport,2030
1.31319617,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.01021009,Transport,2030
0.00781626,Transport,2030
0.01028719,Transport,2030
0.03837514,Transport,2030
0.15507665,Transport,2030
0.16676304,Transport,2030
0.11768345,Transport,2030
0.15363005,Transport,2030
0.56995851,Transport,2030
0.35700893,Transport,2030
0.38391268,Transport,2030
0.27092436,Transport,2030
0.35367864,Transport,2030
1.31212709,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.01038406,Transport,2030
0.01116659,Transport,2030
0.00788018,Transport,2030
0.01028719,Transport,2030
0.03816488,Transport,2030
0.13786286,Transport,2030
0.08023143,Transport,2030
0.05378268,Transport,2030
0.35325701,Transport,2030
0.62394092,Transport,2030
0.3631121,Transport,2030
0.24341013,Transport,2030
1.59877362,Transport,2030
0.00329519,Transport,2030
0.00191768,Transport,2030
0.00128551,Transport,2030
0.00844352,Transport,2030
0.1327372,Transport,2030
0.09380515,Transport,2030
0.07982948,Transport,2030
0.45897933,Transport,2030
0.52133031,Transport,2030
0.36842325,Transport,2030
0.31353329,Transport,2030
1.80265848,Transport,2030
0.00732683,Transport,2030
0.00517786,Transport,2030
0.00440643,Transport,2030
0.02533476,Transport,2030
0.13251274,Transport,2030
0.10316093,Transport,2030
0.0855429,Transport,2030
0.47396858,Transport,2030
0.48674794,Transport,2030
0.3789324,Transport,2030
0.31421755,Transport,2030
1.74098903,Transport,2030
0.01074136,Transport,2030
0.00836213,Transport,2030
0.00693403,Transport,2030
0.03841947,Transport,2030
0.13373846,Transport,2030
0.12286399,Transport,2030
0.09364395,Transport,2030
0.48350418,Transport,2030
0.44470428,Transport,2030
0.40854475,Transport,2030
0.31138289,Transport,2030
1.60773784,Transport,2030
0.01062692,Transport,2030
0.00976283,Transport,2030
0.00744099,Transport,2030
0.03841947,Transport,2030
0.22062641,Transport,2030
0.19346472,Transport,2030
0.21164727,Transport,2030
0.14687346,Transport,2030
0.12879162,Transport,2030
0.14089594,Transport,2030
0.19023951,Transport,2030
0.13772939,Transport,2030
0.10618919,Transport,2030
0.15435538,Transport,2030
0.21482696,Transport,2030
0.41056976,Transport,2030
0.29724384,Transport,2030
0.22917464,Transport,2030
0.3331256,Transport,2030
0.46363372,Transport,2030
0.16562007,Transport,2030
0.11990544,Transport,2030
0.09244695,Transport,2030
0.13437981,Transport,2030
0.18702559,Transport,2030
0.0081522,Transport,2030
0.00590202,Transport,2030
0.00455045,Transport,2030
0.00661448,Transport,2030
0.00920583,Transport,2030
0.18180022,Transport,2030
0.12461937,Transport,2030
0.10463957,Transport,2030
0.13756407,Transport,2030
0.44198437,Transport,2030
0.40802223,Transport,2030
0.27968873,Transport,2030
0.23484719,Transport,2030
0.30874108,Transport,2030
0.99196495,Transport,2030
0.17359687,Transport,2030
0.11899618,Transport,2030
0.09991793,Transport,2030
0.13135678,Transport,2030
0.42204076,Transport,2030
0.02442852,Transport,2030
0.01674512,Transport,2030
0.01406044,Transport,2030
0.0184845,Transport,2030
0.05938951,Transport,2030
0.18146542,Transport,2030
0.12303946,Transport,2030
0.09597437,Transport,2030
0.13625554,Transport,2030
0.53553393,Transport,2030
0.46900948,Transport,2030
0.3180037,Transport,2030
0.24805217,Transport,2030
0.35216154,Transport,2030
1.38412317,Transport,2030
0.18024804,Transport,2030
0.12221404,Transport,2030
0.09533052,Transport,2030
0.13534146,Transport,2030
0.53194125,Transport,2030
0.02294115,Transport,2030
0.01555485,Transport,2030
0.01213324,Transport,2030
0.01722565,Transport,2030
0.06770306,Transport,2030
0.18800953,Transport,2030
0.15134681,Transport,2030
0.10430934,Transport,2030
0.13573686,Transport,2030
0.53777198,Transport,2030
0.45407439,Transport,2030
0.36552778,Transport,2030
0.25192445,Transport,2030
0.32782715,Transport,2030
1.29880905,Transport,2030
0.1824009,Transport,2030
0.14683188,Transport,2030
0.10119762,Transport,2030
0.1316876,Transport,2030
0.52172935,Transport,2030
0.02261926,Transport,2030
0.0182084,Transport,2030
0.01254937,Transport,2030
0.01633038,Transport,2030
0.06469888,Transport,2030
0.24362039,Transport,2030
0.12592407,Transport,2030
0.24700725,Transport,2030
0.16498178,Transport,2030
0.42578539,Transport,2030
0.22008269,Transport,2030
0.43170473,Transport,2030
0.28834545,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.21277557,Transport,2030
0.1099808,Transport,2030
0.21573361,Transport,2030
0.1440934,Transport,2030
0.24819163,Transport,2030
0.14229483,Transport,2030
0.26800245,Transport,2030
0.14366719,Transport,2030
0.40951998,Transport,2030
0.23478864,Transport,2030
0.44220813,Transport,2030
0.23705307,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.19685901,Transport,2030
0.11286448,Transport,2030
0.21257242,Transport,2030
0.113953,Transport,2030
0.28945531,Transport,2030
0.18329201,Transport,2030
0.3801371,Transport,2030
0.20362021,Transport,2030
0.35246012,Transport,2030
0.2231886,Transport,2030
0.46288033,Transport,2030
0.24794157,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.16556197,Transport,2030
0.10483894,Transport,2030
0.21742993,Transport,2030
0.11646621,Transport,2030
0.2892437,Transport,2030
0.17698871,Transport,2030
0.37915783,Transport,2030
0.197865,Transport,2030
0.35227128,Transport,2030
0.21555539,Transport,2030
0.46177811,Transport,2030
0.24098072,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.16094128,Transport,2030
0.09848024,Transport,2030
0.21097139,Transport,2030
0.11009625,Transport,2030
0.24034759,Transport,2030
0.11377052,Transport,2030
0.23818122,Transport,2030
0.12761882,Transport,2030
0.39935232,Transport,2030
0.18903673,Transport,2030
0.39575276,Transport,2030
0.21204652,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.21521171,Transport,2030
0.10187225,Transport,2030
0.2132719,Transport,2030
0.11427227,Transport,2030
0.04845365,Transport,2030
0.01273825,Transport,2030
0.02765283,Transport,2030
0.01381276,Transport,2030
0.70032819,Transport,2030
0.18411315,Transport,2030
0.39968216,Transport,2030
0.19964361,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.36944887,Transport,2030
0.09712646,Transport,2030
0.21084704,Transport,2030
0.10531935,Transport,2030
0.24819163,Transport,2030
0.13385038,Transport,2030
0.26800245,Transport,2030
0.13745421,Transport,2030
0.4120084,Transport,2030
0.22219718,Transport,2030
0.44489518,Transport,2030
0.22817969,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.19777309,Transport,2030
0.10665953,Transport,2030
0.21355947,Transport,2030
0.10953127,Transport,2030
0.28945531,Transport,2030
0.18148629,Transport,2030
0.3801371,Transport,2030
0.1965892,Transport,2030
0.35285606,Transport,2030
0.22123808,Transport,2030
0.46340031,Transport,2030
0.23964906,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.17189423,Transport,2030
0.10777638,Transport,2030
0.22574599,Transport,2030
0.11674531,Transport,2030
0.26569836,Transport,2030
0.14474821,Transport,2030
0.29643248,Transport,2030
0.1699476,Transport,2030
0.40880484,Transport,2030
0.22271033,Transport,2030
0.45609251,Transport,2030
0.26148224,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.20203413,Transport,2030
0.11006496,Transport,2030
0.22540402,Transport,2030
0.1292263,Transport,2030
0.04896144,Transport,2030
0.01358916,Transport,2030
0.02790154,Transport,2030
0.0162428,Transport,2030
0.65394314,Transport,2030
0.18150072,Transport,2030
0.37266099,Transport,2030
0.21694352,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.373539,Transport,2030
0.10367506,Transport,2030
0.21286776,Transport,2030
0.12392035,Transport,2030
0.2552993,Transport,2030
0.13877303,Transport,2030
0.2725982,Transport,2030
0.16774348,Transport,2030
0.41641765,Transport,2030
0.22635213,Transport,2030
0.44463383,Transport,2030
0.27360571,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.20224801,Transport,2030
0.10993594,Transport,2030
0.2159522,Transport,2030
0.13288632,Transport,2030
0.04904632,Transport,2030
0.01435458,Transport,2030
0.02801946,Transport,2030
0.01722579,Transport,2030
0.62894766,Transport,2030
0.18407658,Transport,2030
0.35930876,Transport,2030
0.22089564,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.37399183,Transport,2030
0.10945766,Transport,2030
0.21365616,Transport,2030
0.13135141,Transport,2030
0.21996225,Transport,2030
0.26407163,Transport,2030
0.1951178,Transport,2030
0.23897335,Transport,2030
0.13735781,Transport,2030
0.17236842,Transport,2030
0.12253492,Transport,2030
0.26182918,Transport,2030
0.05584676,Transport,2030
0.03890916,Transport,2030
0.03546933,Transport,2030
0.06858864,Transport,2030
0.05584773,Transport,2030
0.05702794,Transport,2030
0.04106525,Transport,2030
0.03477285,Transport,2030
0.44111066,Transport,2030
0.31491142,Transport,2030
1.73916838,Transport,2030
0.00974444,Transport,2030
0.00695661,Transport,2030
0.03841943,Transport,2030
0.13109209,Transport,2030
0.12473749,Transport,2030
0.06856855,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.22481472,Transport,2030
0.21391698,Transport,2030
0.11759076,Transport,2030
0.10713918,Transport,2030
0.12440896,Transport,2030
0.06614967,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.19337171,Transport,2030
0.22454133,Transport,2030
0.1193912,Transport,2030
0.21674533,Transport,2030
0.18431501,Transport,2030
0.12610829,Transport,2030
0.10723945,Transport,2030
0.18970403,Transport,2030
0.40325715,Transport,2030
0.20503676,Transport,2030
0,Transport,2030
0,Transport,2030
0,Transport,2030
0.09965664,Transport,2030
0.21184185,Transport,2030
0.10771134,Transport,2030
0.17770572,Transport,2030
0.10917679,Transport,2030
0.17871624,Transport,2030
0.23887954,Transport,2030
0.02767328,Transport,2030
0.24576046,Transport,2030
0.21035839,Transport,2030
0.20905761,Transport,2030
0.20195094,Transport,2030
0.21703221,Transport,2030
0,Transport,2030
0,Transport,2030
0.20971073,Transport,2030
0.10594881,Transport,2030
0,Transport,2030
0,Transport,2030
0.22805471,Transport,2030
0.11245549,Transport,2030
0.09852408,Transport,2030
0.15170009,Transport,2030
0.09007573,Transport,2030
0.12713397,Transport,2030
0.0873199,Transport,2030
0.08659478,Transport,2030
0.15132361,Transport,2030
0.14143231,Transport,2030
0.15108336,Transport,2030
0.14690106,Transport,2030
0.11853492,Transport,2030
0.15132361,Transport,2030
0.14337358,Transport,2030
0.15108336,Transport,2030
0.14690106,Transport,2030
0.15132361,Transport,2030
0.14157132,Transport,2030
0.15108336,Transport,2030
0.14690106,Transport,2030
0.17354489,Transport,2030
0.17031407,Transport,2030
0.16912074,Transport,2030
0.17677947,Transport,2030
0.16685974,Transport,2030
0.15647593,Transport,2030
0.15700154,Transport,2030
0.16726026,Transport,2030
0.16034347,Transport,2030
0.1524164,Transport,2030
0.15095677,Transport,2030
0.15353225,Transport,2030
0.042780302,Industry,2050
0.058395524,Industry,2050
0.129493077,Industry,2050
0.051776637,Industry,2050
0.075292342,Industry,2050
0.151487078,Industry,2050
0.050210986,Industry,2050
0.070360036,Industry,2050
0.150437383,Industry,2050
0.047575864,Industry,2050
0.06797423,Industry,2050
0.139303764,Industry,2050
0.046089694,Industry,2050
0.065251664,Industry,2050
0.139303764,Industry,2050
0.044519157,Industry,2050
0.062603178,Industry,2050
0.132191118,Industry,2050
0.048040721,Industry,2050
0.068105091,Industry,2050
0.138908776,Industry,2050
0.048885964,Industry,2050
0.068682371,Industry,2050
0.139614404,Industry,2050
0.049790888,Industry,2050
0.06984533,Industry,2050
0.139963692,Industry,2050
0.046340673,Industry,2050
0.064208846,Industry,2050
0.132579688,Industry,2050
0.051980834,Industry,2050
0.069862684,Industry,2050
0.153687009,Industry,2050
0.04978986,Industry,2050
0.043344825,Industry,2050
0.088789249,Industry,2050
0.062890491,Industry,2050
0.18934123,Industry,2050
0.117313902,Industry,2050
0.101731109,Industry,2050
0.156727775,Industry,2050
0.05920158,Industry,2050
0.102566686,Industry,2050
0.365401457,Industry,2050
0.133259211,Industry,2050
0.109616376,Industry,2050
0.154016831,Industry,2050
0.07096616,Industry,2050
0.12294881,Industry,2050
0.438014292,Industry,2050
0.159740575,Industry,2050
0.131399419,Industry,2050
0.184623164,Industry,2050
0.133988681,Industry,2050
0.232135272,Industry,2050
0.826999197,Industry,2050
0.301600495,Industry,2050
0.248090567,Industry,2050
0.348580426,Industry,2050
0.135633441,Industry,2050
0.263212634,Industry,2050
0.570003178,Industry,2050
0.168315546,Industry,2050
0.345452338,Industry,2050
0.522178604,Industry,2050
0.154421731,Industry,2050
0.299673519,Industry,2050
0.64896147,Industry,2050
0.191631044,Industry,2050
0.393305276,Industry,2050
0.594512115,Industry,2050
0.145826816,Industry,2050
0.282994075,Industry,2050
0.612841107,Industry,2050
0.180965106,Industry,2050
0.371414409,Industry,2050
0.561422333,Industry,2050
0.146834275,Industry,2050
0.29152771,Industry,2050
0.721531649,Industry,2050
0.214430304,Industry,2050
0.31640201,Industry,2050
0.29680819,Industry,2050
0.113567826,Industry,2050
0.225479836,Industry,2050
0.558063031,Industry,2050
0.165849448,Industry,2050
0.244718669,Industry,2050
0.229563982,Industry,2050
0.137318436,Industry,2050
0.272634773,Industry,2050
0.674771591,Industry,2050
0.200533792,Industry,2050
0.295897052,Industry,2050
0.277573042,Industry,2050
0.115125114,Industry,2050
0.363313169,Industry,2050
0.563446605,Industry,2050
0.164726764,Industry,2050
0.336876114,Industry,2050
0.426905389,Industry,2050
0.134485331,Industry,2050
0.424410366,Industry,2050
0.658199593,Industry,2050
0.192428329,Industry,2050
0.393527478,Industry,2050
0.498696684,Industry,2050
0.128178891,Industry,2050
0.404508429,Industry,2050
0.627334544,Industry,2050
0.18340476,Industry,2050
0.375073737,Industry,2050
0.475311228,Industry,2050
0.081282665,Industry,2050
0.234195741,Industry,2050
0.511456707,Industry,2050
0.157141524,Industry,2050
0.195678949,Industry,2050
0.201321885,Industry,2050
0.100893343,Industry,2050
0.290699021,Industry,2050
0.634853406,Industry,2050
0.195054304,Industry,2050
0.242889467,Industry,2050
0.249893847,Industry,2050
0.112667441,Industry,2050
0.32462315,Industry,2050
0.708939822,Industry,2050
0.217816841,Industry,2050
0.271234294,Industry,2050
0.279056075,Industry,2050
0.12387036,Industry,2050
0.412807634,Industry,2050
0.582709522,Industry,2050
0.170965017,Industry,2050
0.417980447,Industry,2050
1.114322434,Industry,2050
0.149345779,Industry,2050
0.497706454,Industry,2050
0.702550695,Industry,2050
0.206126015,Industry,2050
0.503943117,Industry,2050
1.343496151,Industry,2050
0.143482595,Industry,2050
0.478166937,Industry,2050
0.674969173,Industry,2050
0.198033689,Industry,2050
0.484158754,Industry,2050
1.290751675,Industry,2050
0.327954691,Industry,2050
0.541617935,Industry,2050
0.568754775,Industry,2050
0.208998077,Industry,2050
0.414068477,Industry,2050
1.344042401,Industry,2050
0.433224627,Industry,2050
0.71547148,Industry,2050
0.751318954,Industry,2050
0.276084216,Industry,2050
0.546980014,Industry,2050
1.775465586,Industry,2050
0.214137848,Industry,2050
0.353649154,Industry,2050
0.37136814,Industry,2050
0.136465187,Industry,2050
0.270365801,Industry,2050
0.877591799,Industry,2050
0.222533717,Industry,2050
0.549924551,Industry,2050
0.554976379,Industry,2050
0.196681777,Industry,2050
0.398392778,Industry,2050
1.477164481,Industry,2050
0.330424069,Industry,2050
0.816542815,Industry,2050
0.824043907,Industry,2050
0.292038411,Industry,2050
0.591544349,Industry,2050
2.19333369,Industry,2050
0.167444449,Industry,2050
0.413788144,Industry,2050
0.417589368,Industry,2050
0.147992279,Industry,2050
0.299768773,Industry,2050
1.111485471,Industry,2050
0.136016173,Industry,2050
0.086653439,Industry,2050
0.088587109,Industry,2050
0.212057661,Industry,2050
0.314494784,Industry,2050
0.111192107,Industry,2050
0.101926545,Industry,2050
0.650077982,Industry,2050
0.279640719,Industry,2050
0.223485701,Industry,2050
0.23620753,Industry,2050
0.342640981,Industry,2050
0.591194291,Industry,2050
0.117907527,Industry,2050
0.160363066,Industry,2050
0.205956415,Industry,2050
0.209927926,Industry,2050
0.213450451,Industry,2050
0.081200318,Industry,2050
0.528329694,Industry,2050
0.181607906,Industry,2050
0.163157305,Industry,2050
0.189936162,Industry,2050
0.128197822,Industry,2050
0.834118855,Industry,2050
0.28671979,Industry,2050
0.257590263,Industry,2050
0.299868313,Industry,2050
0.351259378,Industry,2050
0.200213044,Industry,2050
0.044579501,Industry,2050
0.053339165,Industry,2050
0.023426233,Industry,2050
0.102339713,Industry,2050
0.158346904,Industry,2050
0.096195345,Industry,2050
0.388824901,Industry,2050
0.042918135,Industry,2050
0.054782284,Industry,2050
0.047536276,Industry,2050
0.051042179,Industry,2050
0.027910194,Industry,2050
0.107501644,Industry,2050
0.134905347,Industry,2050
0.120990612,Industry,2050
0.128641803,Industry,2050
0.051999407,Industry,2050
0.088061673,Industry,2050
0.06439027,Industry,2050
0.072767023,Industry,2050
0.054182627,Industry,2050
0.079170525,Industry,2050
0.043866012,Industry,2050
0.067134451,Industry,2050
0.071144025,Industry,2050
0.130179245,Industry,2050
0.202393562,Industry,2050
0.082645162,Industry,2050
0.201786573,Industry,2050
0.142143562,Industry,2050
0.3873594,Industry,2050
0.345267644,Industry,2050
0.059648629,Industry,2040
0.083785713,Industry,2040
0.187198738,Industry,2040
0.074565066,Industry,2040
0.107683916,Industry,2040
0.19952609,Industry,2040
0.07120888,Industry,2040
0.100066491,Industry,2040
0.199971113,Industry,2040
0.067941654,Industry,2040
0.096636754,Industry,2040
0.190806025,Industry,2040
0.065887014,Industry,2040
0.096179888,Industry,2040
0.190806025,Industry,2040
0.062790103,Industry,2040
0.088938745,Industry,2040
0.188091145,Industry,2040
0.067823463,Industry,2040
0.09562245,Industry,2040
0.190550805,Industry,2040
0.06948817,Industry,2040
0.096528666,Industry,2040
0.190898736,Industry,2040
0.070774241,Industry,2040
0.098758597,Industry,2040
0.191015983,Industry,2040
0.064373652,Industry,2040
0.092360714,Industry,2040
0.18811469,Industry,2040
0.07056049,Industry,2040
0.10244078,Industry,2040
0.206262028,Industry,2040
0.066059535,Industry,2040
0.058575648,Industry,2040
0.140492759,Industry,2040
0.098472314,Industry,2040
0.229568402,Industry,2040
0.178053911,Industry,2040
0.092477099,Industry,2040
0.158994583,Industry,2040
0.049490385,Industry,2040
0.085851998,Industry,2040
0.229203992,Industry,2040
0.086473782,Industry,2040
