,share,sector,year,,,,,,,,,,,,
,0.001223493,electricity,2040,,,,,,,,,,,,
,0.001115064,electricity,2040,,,,,,,,,,,,
,0.00127928,electricity,2040,,,,,,,,,,,,
,0.003571239,electricity,2040,,,,,,,,,,,,
,0.003724055,electricity,2040,,,,,,,,,,,,
,0.003989688,electricity,2040,,,,,,,,,,,,
,0.003636112,electricity,2040,,,,,,,,,,,,
,0.004171605,electricity,2040,,,,,,,,,,,,
,0.004404178,electricity,2040,,,,,,,,,,,,
,0.004592635,electricity,2040,,,,,,,,,,,,
,0.004920224,electricity,2040,,,,,,,,,,,,
,0.004484181,electricity,2040,,,,,,,,,,,,
,0.00514457,electricity,2040,,,,,,,,,,,,
,0.005244795,electricity,2040,,,,,,,,,,,,
,0.005606436,electricity,2040,,,,,,,,,,,,
,0.006027044,electricity,2040,,,,,,,,,,,,
,0.005295305,electricity,2040,,,,,,,,,,,,
,0.005774961,electricity,2040,,,,,,,,,,,,
,0.002785073,electricity,2040,,,,,,,,,,,,
,0.002977111,electricity,2040,,,,,,,,,,,,
,0.00320046,electricity,2040,,,,,,,,,,,,
,0.002811895,electricity,2040,,,,,,,,,,,,
,0.0030666,electricity,2040,,,,,,,,,,,,
,0.000826934,electricity,2040,,,,,,,,,,,,
,0.000883953,electricity,2040,,,,,,,,,,,,
,0.000950269,electricity,2040,,,,,,,,,,,,
,0.000834898,electricity,2040,,,,,,,,,,,,
,0.000910524,electricity,2040,,,,,,,,,,,,
,0.003282059,electricity,2040,,,,,,,,,,,,
,0.003508365,electricity,2040,,,,,,,,,,,,
,0.003771571,electricity,2040,,,,,,,,,,,,
,0.003313667,electricity,2040,,,,,,,,,,,,
,0.003613824,electricity,2040,,,,,,,,,,,,
,0.004463265,electricity,2040,,,,,,,,,,,,
,0.004771018,electricity,2040,,,,,,,,,,,,
,0.005128951,electricity,2040,,,,,,,,,,,,
,0.004506249,electricity,2040,,,,,,,,,,,,
,0.004914431,electricity,2040,,,,,,,,,,,,
,0.010872922,electricity,2040,,,,,,,,,,,,
,0.014502443,electricity,2040,,,,,,,,,,,,
,0.013583755,electricity,2040,,,,,,,,,,,,
,0.013351553,electricity,2040,,,,,,,,,,,,
,0.019442431,electricity,2040,,,,,,,,,,,,
,0.002288692,electricity,2040,,,,,,,,,,,,
,0.003052686,electricity,2040,,,,,,,,,,,,
,0.002859307,electricity,2040,,,,,,,,,,,,
,0.00281043,electricity,2040,,,,,,,,,,,,
,0.004092527,electricity,2040,,,,,,,,,,,,
,0.00062777,electricity,2040,,,,,,,,,,,,
,0.000837328,electricity,2040,,,,,,,,,,,,
,0.000784286,electricity,2040,,,,,,,,,,,,
,0.000770879,electricity,2040,,,,,,,,,,,,
,0.001122548,electricity,2040,,,,,,,,,,,,
,0.001846627,electricity,2040,,,,,,,,,,,,
,0.002463055,electricity,2040,,,,,,,,,,,,
,0.002307027,electricity,2040,,,,,,,,,,,,
,0.002267591,electricity,2040,,,,,,,,,,,,
,0.003302048,electricity,2040,,,,,,,,,,,,
,0.00137555,electricity,2040,,,,,,,,,,,,
,0.001834726,electricity,2040,,,,,,,,,,,,
,0.001718502,electricity,2040,,,,,,,,,,,,
,0.001689125,electricity,2040,,,,,,,,,,,,
,0.002459692,electricity,2040,,,,,,,,,,,,
,0.005186228,electricity,2040,,,,,,,,,,,,
,0.00738342,electricity,2040,,,,,,,,,,,,
,0.006827971,electricity,2040,,,,,,,,,,,,
,0.006616986,electricity,2040,,,,,,,,,,,,
,0.008896129,electricity,2040,,,,,,,,,,,,
,0.000861772,electricity,2040,,,,,,,,,,,,
,0.001226869,electricity,2040,,,,,,,,,,,,
,0.001134572,electricity,2040,,,,,,,,,,,,
,0.001099514,electricity,2040,,,,,,,,,,,,
,0.001478228,electricity,2040,,,,,,,,,,,,
,0.00061433,electricity,2040,,,,,,,,,,,,
,0.000874596,electricity,2040,,,,,,,,,,,,
,0.000808801,electricity,2040,,,,,,,,,,,,
,0.000783809,electricity,2040,,,,,,,,,,,,
,0.001053782,electricity,2040,,,,,,,,,,,,
,0.001646193,electricity,2040,,,,,,,,,,,,
,0.002343618,electricity,2040,,,,,,,,,,,,
,0.002167309,electricity,2040,,,,,,,,,,,,
,0.002100339,electricity,2040,,,,,,,,,,,,
,0.002823776,electricity,2040,,,,,,,,,,,,
,0.001087747,electricity,2040,,,,,,,,,,,,
,0.001548581,electricity,2040,,,,,,,,,,,,
,0.001432082,electricity,2040,,,,,,,,,,,,
,0.001387831,electricity,2040,,,,,,,,,,,,
,0.001865853,electricity,2040,,,,,,,,,,,,
,0.025658864,electricity,2040,,,,,,,,,,,,
,0.039063591,electricity,2040,,,,,,,,,,,,
,0.031234275,electricity,2040,,,,,,,,,,,,
,0.030111675,electricity,2040,,,,,,,,,,,,
,0.051894614,electricity,2040,,,,,,,,,,,,
,0.014681683,electricity,2040,,,,,,,,,,,,
,0.022351701,electricity,2040,,,,,,,,,,,,
,0.017871864,electricity,2040,,,,,,,,,,,,
,0.017229526,electricity,2040,,,,,,,,,,,,
,0.029693453,electricity,2040,,,,,,,,,,,,
,0.001027676,electricity,2040,,,,,,,,,,,,
,0.001564556,electricity,2040,,,,,,,,,,,,
,0.00125098,electricity,2040,,,,,,,,,,,,
,0.001206018,electricity,2040,,,,,,,,,,,,
,0.002078458,electricity,2040,,,,,,,,,,,,
,0.002026864,electricity,2040,,,,,,,,,,,,
,0.003085741,electricity,2040,,,,,,,,,,,,
,0.002467281,electricity,2040,,,,,,,,,,,,
,0.002378604,electricity,2040,,,,,,,,,,,,
,0.004099299,electricity,2040,,,,,,,,,,,,
,0.014012126,electricity,2040,,,,,,,,,,,,
,0.021332354,electricity,2040,,,,,,,,,,,,
,0.01705682,electricity,2040,,,,,,,,,,,,
,0.016443776,electricity,2040,,,,,,,,,,,,
,0.028339287,electricity,2040,,,,,,,,,,,,
,0.013998626,electricity,2040,,,,,,,,,,,,
,0.021959264,electricity,2040,,,,,,,,,,,,
,0.017295044,electricity,2040,,,,,,,,,,,,
,0.017034689,electricity,2040,,,,,,,,,,,,
,0.028190064,electricity,2040,,,,,,,,,,,,
,0.009604628,electricity,2040,,,,,,,,,,,,
,0.015066519,electricity,2040,,,,,,,,,,,,
,0.011866341,electricity,2040,,,,,,,,,,,,
,0.011687708,electricity,2040,,,,,,,,,,,,
,0.019341547,electricity,2040,,,,,,,,,,,,
,0.000745496,electricity,2040,,,,,,,,,,,,
,0.001169439,electricity,2040,,,,,,,,,,,,
,0.000921047,electricity,2040,,,,,,,,,,,,
,0.000907181,electricity,2040,,,,,,,,,,,,
,0.00150126,electricity,2040,,,,,,,,,,,,
,0.001872644,electricity,2040,,,,,,,,,,,,
,0.002937566,electricity,2040,,,,,,,,,,,,
,0.002313617,electricity,2040,,,,,,,,,,,,
,0.002278788,electricity,2040,,,,,,,,,,,,
,0.003771081,electricity,2040,,,,,,,,,,,,
,0.01094718,electricity,2040,,,,,,,,,,,,
,0.017172543,electricity,2040,,,,,,,,,,,,
,0.013525038,electricity,2040,,,,,,,,,,,,
,0.013321436,electricity,2040,,,,,,,,,,,,
,0.022045142,electricity,2040,,,,,,,,,,,,
,0.032134438,electricity,2040,,,,,,,,,,,,
,0.052407477,electricity,2040,,,,,,,,,,,,
,0.043166735,electricity,2040,,,,,,,,,,,,
,0.03812953,electricity,2040,,,,,,,,,,,,
,0.070785134,electricity,2040,,,,,,,,,,,,
,0.039345474,electricity,2040,,,,,,,,,,,,
,0.064167826,electricity,2040,,,,,,,,,,,,
,0.052853443,electricity,2040,,,,,,,,,,,,
,0.046685878,electricity,2040,,,,,,,,,,,,
,0.086669469,electricity,2040,,,,,,,,,,,,
,0.001221814,electricity,2040,,,,,,,,,,,,
,0.001992634,electricity,2040,,,,,,,,,,,,
,0.001641283,electricity,2040,,,,,,,,,,,,
,0.001449759,electricity,2040,,,,,,,,,,,,
,0.002691388,electricity,2040,,,,,,,,,,,,
,0.004686253,electricity,2040,,,,,,,,,,,,
,0.007642726,electricity,2040,,,,,,,,,,,,
,0.006295123,electricity,2040,,,,,,,,,,,,
,0.005560534,electricity,2040,,,,,,,,,,,,
,0.01032279,electricity,2040,,,,,,,,,,,,
,0.013896193,electricity,2040,,,,,,,,,,,,
,0.022663051,electricity,2040,,,,,,,,,,,,
,0.018666992,electricity,2040,,,,,,,,,,,,
,0.016488706,electricity,2040,,,,,,,,,,,,
,0.030610272,electricity,2040,,,,,,,,,,,,
,0.004553616,electricity,2040,,,,,,,,,,,,
,0.006126111,electricity,2040,,,,,,,,,,,,
,0.00604587,electricity,2040,,,,,,,,,,,,
,0.005199169,electricity,2040,,,,,,,,,,,,
,0.00810404,electricity,2040,,,,,,,,,,,,
,0.00114411,electricity,2040,,,,,,,,,,,,
,0.001539205,electricity,2040,,,,,,,,,,,,
,0.001519044,electricity,2040,,,,,,,,,,,,
,0.001306308,electricity,2040,,,,,,,,,,,,
,0.007696696,electricity,2030,,,,,,,,,,,,
,0.009872129,electricity,2030,,,,,,,,,,,,
,0.009936739,electricity,2030,,,,,,,,,,,,
,0.0086996,electricity,2030,,,,,,,,,,,,
,0.008170662,electricity,2030,,,,,,,,,,,,
,0.009418095,electricity,2030,,,,,,,,,,,,
,0.012486647,electricity,2030,,,,,,,,,,,,
,0.016015936,electricity,2030,,,,,,,,,,,,
,0.016120756,electricity,2030,,,,,,,,,,,,
,0.014113698,electricity,2030,,,,,,,,,,,,
,0.013255581,electricity,2030,,,,,,,,,,,,
,0.015279339,electricity,2030,,,,,,,,,,,,
,0.001568574,electricity,2030,,,,,,,,,,,,
,0.002011924,electricity,2030,,,,,,,,,,,,
,0.002025092,electricity,2030,,,,,,,,,,,,
,0.001772965,electricity,2030,,,,,,,,,,,,
,0.001665168,electricity,2030,,,,,,,,,,,,
,0.001919393,electricity,2030,,,,,,,,,,,,
,0.012026296,electricity,2030,,,,,,,,,,,,
,0.01542547,electricity,2030,,,,,,,,,,,,
,0.015526425,electricity,2030,,,,,,,,,,,,
,0.013593362,electricity,2030,,,,,,,,,,,,
,0.012766882,electricity,2030,,,,,,,,,,,,
,0.014716029,electricity,2030,,,,,,,,,,,,
,0.004722505,electricity,2030,,,,,,,,,,,,
,0.006057297,electricity,2030,,,,,,,,,,,,
,0.006096941,electricity,2030,,,,,,,,,,,,
,0.005337863,electricity,2030,,,,,,,,,,,,
,0.005013319,electricity,2030,,,,,,,,,,,,
,0.005778713,electricity,2030,,,,,,,,,,,,
,0.011381372,electricity,2030,,,,,,,,,,,,
,0.014598261,electricity,2030,,,,,,,,,,,,
,0.014693803,electricity,2030,,,,,,,,,,,,
,0.012864402,electricity,2030,,,,,,,,,,,,
,0.012082243,electricity,2030,,,,,,,,,,,,
,0.013926865,electricity,2030,,,,,,,,,,,,
,0.006868878,electricity,2030,,,,,,,,,,,,
,0.008009008,electricity,2030,,,,,,,,,,,,
,0.006735703,electricity,2030,,,,,,,,,,,,
,0.007238107,electricity,2030,,,,,,,,,,,,
,0.006708798,electricity,2030,,,,,,,,,,,,
,0.007732855,electricity,2030,,,,,,,,,,,,
,0.006169152,electricity,2030,,,,,,,,,,,,
,0.007193138,electricity,2030,,,,,,,,,,,,
,0.006049543,electricity,2030,,,,,,,,,,,,
,0.006500768,electricity,2030,,,,,,,,,,,,
,0.006025379,electricity,2030,,,,,,,,,,,,
,0.006945116,electricity,2030,,,,,,,,,,,,
,0.00055291,electricity,2030,,,,,,,,,,,,
,0.000644685,electricity,2030,,,,,,,,,,,,
,0.00054219,electricity,2030,,,,,,,,,,,,
,0.000582632,electricity,2030,,,,,,,,,,,,
,0.000540025,electricity,2030,,,,,,,,,,,,
,0.000622456,electricity,2030,,,,,,,,,,,,
,0.010039451,electricity,2030,,,,,,,,,,,,
,0.011705848,electricity,2030,,,,,,,,,,,,
,0.009844804,electricity,2030,,,,,,,,,,,,
,0.010579111,electricity,2030,,,,,,,,,,,,
,0.009805481,electricity,2030,,,,,,,,,,,,
,0.011302227,electricity,2030,,,,,,,,,,,,
,0.003576282,electricity,2030,,,,,,,,,,,,
,0.004169891,electricity,2030,,,,,,,,,,,,
,0.003506945,electricity,2030,,,,,,,,,,,,
,0.003768522,electricity,2030,,,,,,,,,,,,
,0.003492937,electricity,2030,,,,,,,,,,,,
,0.004026112,electricity,2030,,,,,,,,,,,,
,0.007648196,electricity,2030,,,,,,,,,,,,
,0.00891768,electricity,2030,,,,,,,,,,,,
,0.007499911,electricity,2030,,,,,,,,,,,,
,0.008059316,electricity,2030,,,,,,,,,,,,
,0.007469954,electricity,2030,,,,,,,,,,,,
,0.008610196,electricity,2030,,,,,,,,,,,,
,0.006875465,electricity,2030,,,,,,,,,,,,
,0.009132488,electricity,2030,,,,,,,,,,,,
,0.007337836,electricity,2030,,,,,,,,,,,,
,0.007447655,electricity,2030,,,,,,,,,,,,
,0.00719036,electricity,2030,,,,,,,,,,,,
,0.008410238,electricity,2030,,,,,,,,,,,,
,0.009764095,electricity,2030,,,,,,,,,,,,
,0.012969373,electricity,2030,,,,,,,,,,,,
,0.010420723,electricity,2030,,,,,,,,,,,,
,0.010576681,electricity,2030,,,,,,,,,,,,
,0.010211288,electricity,2030,,,,,,,,,,,,
,0.011943681,electricity,2030,,,,,,,,,,,,
,0.000450174,electricity,2030,,,,,,,,,,,,
,0.000597954,electricity,2030,,,,,,,,,,,,
,0.000480448,electricity,2030,,,,,,,,,,,,
,0.000487639,electricity,2030,,,,,,,,,,,,
,0.000470792,electricity,2030,,,,,,,,,,,,
,0.000550664,electricity,2030,,,,,,,,,,,,
,0.010424713,electricity,2030,,,,,,,,,,,,
,0.013846854,electricity,2030,,,,,,,,,,,,
,0.011125767,electricity,2030,,,,,,,,,,,,
,0.011292277,electricity,2030,,,,,,,,,,,,
,0.010902162,electricity,2030,,,,,,,,,,,,
,0.012751765,electricity,2030,,,,,,,,,,,,
,0.003577334,electricity,2030,,,,,,,,,,,,
,0.004751672,electricity,2030,,,,,,,,,,,,
,0.003817907,electricity,2030,,,,,,,,,,,,
,0.003875046,electricity,2030,,,,,,,,,,,,
,0.003741175,electricity,2030,,,,,,,,,,,,
,0.004375882,electricity,2030,,,,,,,,,,,,
,0.010948431,electricity,2030,,,,,,,,,,,,
,0.014542495,electricity,2030,,,,,,,,,,,,
,0.011684706,electricity,2030,,,,,,,,,,,,
,0.011859581,electricity,2030,,,,,,,,,,,,
,0.011449867,electricity,2030,,,,,,,,,,,,
,0.01339239,electricity,2030,,,,,,,,,,,,
,0.006436922,electricity,2030,,,,,,,,,,,,
,0.007744633,electricity,2030,,,,,,,,,,,,
,0.006749738,electricity,2030,,,,,,,,,,,,
,0.007307105,electricity,2030,,,,,,,,,,,,
,0.00687653,electricity,2030,,,,,,,,,,,,
,0.007387501,electricity,2030,,,,,,,,,,,,
,0.006061213,electricity,2030,,,,,,,,,,,,
,0.007292595,electricity,2030,,,,,,,,,,,,
,0.00635577,electricity,2030,,,,,,,,,,,,
,0.006880604,electricity,2030,,,,,,,,,,,,
,0.006475162,electricity,2030,,,,,,,,,,,,
,0.006956308,electricity,2030,,,,,,,,,,,,
,1.89E-05,electricity,2030,,,,,,,,,,,,
,2.28E-05,electricity,2030,,,,,,,,,,,,
,1.99E-05,electricity,2030,,,,,,,,,,,,
,2.15E-05,electricity,2030,,,,,,,,,,,,
,2.02E-05,electricity,2030,,,,,,,,,,,,
,2.17E-05,electricity,2030,,,,,,,,,,,,
,0.009892221,electricity,2030,,,,,,,,,,,,
,0.011901903,electricity,2030,,,,,,,,,,,,
,0.010372954,electricity,2030,,,,,,,,,,,,
,0.011229512,electricity,2030,,,,,,,,,,,,
,0.010567808,electricity,2030,,,,,,,,,,,,
,0.011353064,electricity,2030,,,,,,,,,,,,
,0.003414195,electricity,2030,,,,,,,,,,,,
,0.004107815,electricity,2030,,,,,,,,,,,,
,0.003580114,electricity,2030,,,,,,,,,,,,
,0.003875746,electricity,2030,,,,,,,,,,,,
,0.003647366,electricity,2030,,,,,,,,,,,,
,0.003918389,electricity,2030,,,,,,,,,,,,
,0.006880628,electricity,2030,,,,,,,,,,,,
,0.008278482,electricity,2030,,,,,,,,,,,,
,0.007215007,electricity,2030,,,,,,,,,,,,
,0.007810794,electricity,2030,,,,,,,,,,,,
,0.00735054,electricity,2030,,,,,,,,,,,,
,0.007896732,electricity,2030,,,,,,,,,,,,
,0.006413024,electricity,2030,,,,,,,,,,,,
,0.006708622,electricity,2030,,,,,,,,,,,,
,0.007262006,electricity,2030,,,,,,,,,,,,
,0.006834089,electricity,2030,,,,,,,,,,,,
,0.007341906,electricity,2030,,,,,,,,,,,,
,1.90E-05,electricity,2030,,,,,,,,,,,,
,1.99E-05,electricity,2030,,,,,,,,,,,,
,2.15E-05,electricity,2030,,,,,,,,,,,,
,2.02E-05,electricity,2030,,,,,,,,,,,,
,2.17E-05,electricity,2030,,,,,,,,,,,,
,0.0099167,electricity,2030,,,,,,,,,,,,
,0.010373794,electricity,2030,,,,,,,,,,,,
,0.011229512,electricity,2030,,,,,,,,,,,,
,0.010567808,electricity,2030,,,,,,,,,,,,
,0.011353064,electricity,2030,,,,,,,,,,,,
,0.003422643,electricity,2030,,,,,,,,,,,,
,0.003580404,electricity,2030,,,,,,,,,,,,
,0.003875746,electricity,2030,,,,,,,,,,,,
,0.003647366,electricity,2030,,,,,,,,,,,,
,0.003918389,electricity,2030,,,,,,,,,,,,
,0.006897655,electricity,2030,,,,,,,,,,,,
,0.007215591,electricity,2030,,,,,,,,,,,,
,0.007810794,electricity,2030,,,,,,,,,,,,
,0.00735054,electricity,2030,,,,,,,,,,,,
,0.007896732,electricity,2030,,,,,,,,,,,,
,0.006436922,electricity,2030,,,,,,,,,,,,
,0.007761578,electricity,2030,,,,,,,,,,,,
,0.006750186,electricity,2030,,,,,,,,,,,,
,0.007307105,electricity,2030,,,,,,,,,,,,
,0.00687653,electricity,2030,,,,,,,,,,,,
,0.007387501,electricity,2030,,,,,,,,,,,,
,0.006871502,electricity,2030,,,,,,,,,,,,
,0.00828559,electricity,2030,,,,,,,,,,,,
,0.007205916,electricity,2030,,,,,,,,,,,,
,0.007800433,electricity,2030,,,,,,,,,,,,
,0.00734079,electricity,2030,,,,,,,,,,,,
,0.007886258,electricity,2030,,,,,,,,,,,,
,1.89E-05,electricity,2030,,,,,,,,,,,,
,2.28E-05,electricity,2030,,,,,,,,,,,,
,1.99E-05,electricity,2030,,,,,,,,,,,,
,2.15E-05,electricity,2030,,,,,,,,,,,,
,2.02E-05,electricity,2030,,,,,,,,,,,,
,2.17E-05,electricity,2030,,,,,,,,,,,,
,0.009892221,electricity,2030,,,,,,,,,,,,
,0.011927944,electricity,2030,,,,,,,,,,,,
,0.010373643,electricity,2030,,,,,,,,,,,,
,0.011229512,electricity,2030,,,,,,,,,,,,
,0.010567808,electricity,2030,,,,,,,,,,,,
,0.011353064,electricity,2030,,,,,,,,,,,,
,0.003414195,electricity,2030,,,,,,,,,,,,
,0.004116803,electricity,2030,,,,,,,,,,,,
,0.003580352,electricity,2030,,,,,,,,,,,,
,0.003875746,electricity,2030,,,,,,,,,,,,
,0.003647366,electricity,2030,,,,,,,,,,,,
,0.003918389,electricity,2030,,,,,,,,,,,,
,0.006880628,electricity,2030,,,,,,,,,,,,
,0.008296595,electricity,2030,,,,,,,,,,,,
,0.007215486,electricity,2030,,,,,,,,,,,,
,0.007810794,electricity,2030,,,,,,,,,,,,
,0.00735054,electricity,2030,,,,,,,,,,,,
,0.007896732,electricity,2030,,,,,,,,,,,,
,0.006473212,electricity,2030,,,,,,,,,,,,
,0.007784439,electricity,2030,,,,,,,,,,,,
,0.006767924,electricity,2030,,,,,,,,,,,,
,0.007326904,electricity,2030,,,,,,,,,,,,
,0.006895163,electricity,2030,,,,,,,,,,,,
,0.013514768,electricity,2030,,,,,,,,,,,,
,0.006094335,electricity,2030,,,,,,,,,,,,
,0.007328816,electricity,2030,,,,,,,,,,,,
,0.006371798,electricity,2030,,,,,,,,,,,,
,0.00689806,electricity,2030,,,,,,,,,,,,
,0.006491589,electricity,2030,,,,,,,,,,,,
,0.012723748,electricity,2030,,,,,,,,,,,,
,1.90E-05,electricity,2030,,,,,,,,,,,,
,2.28E-05,electricity,2030,,,,,,,,,,,,
,1.99E-05,electricity,2030,,,,,,,,,,,,
,2.15E-05,electricity,2030,,,,,,,,,,,,
,2.02E-05,electricity,2030,,,,,,,,,,,,
,3.97E-05,electricity,2030,,,,,,,,,,,,
,0.009921109,electricity,2030,,,,,,,,,,,,
,0.011930749,electricity,2030,,,,,,,,,,,,
,0.010372797,electricity,2030,,,,,,,,,,,,
,0.011229512,electricity,2030,,,,,,,,,,,,
,0.010567808,electricity,2030,,,,,,,,,,,,
,0.020713285,electricity,2030,,,,,,,,,,,,
,0.003424165,electricity,2030,,,,,,,,,,,,
,0.004117771,electricity,2030,,,,,,,,,,,,
,0.00358006,electricity,2030,,,,,,,,,,,,
,0.003875746,electricity,2030,,,,,,,,,,,,
,0.003647366,electricity,2030,,,,,,,,,,,,
,0.007148969,electricity,2030,,,,,,,,,,,,
,0.002389576,electricity,2030,,,,,,,,,,,,
,0.002873613,electricity,2030,,,,,,,,,,,,
,0.002498368,electricity,2030,,,,,,,,,,,,
,0.002704715,electricity,2030,,,,,,,,,,,,
,0.002545338,electricity,2030,,,,,,,,,,,,
,0.004988954,electricity,2030,,,,,,,,,,,,
,0.004221846,electricity,2030,,,,,,,,,,,,
,0.005420149,electricity,2030,,,,,,,,,,,,
,0.004939753,electricity,2030,,,,,,,,,,,,
,0.005355023,electricity,2030,,,,,,,,,,,,
,0.004697099,electricity,2030,,,,,,,,,,,,
,0.004722134,electricity,2030,,,,,,,,,,,,
,0.002371064,electricity,2030,,,,,,,,,,,,
,0.003044052,electricity,2030,,,,,,,,,,,,
,0.002774253,electricity,2030,,,,,,,,,,,,
,0.003007476,electricity,2030,,,,,,,,,,,,
,0.002637974,electricity,2030,,,,,,,,,,,,
,0.002652034,electricity,2030,,,,,,,,,,,,
,0.001135877,electricity,2030,,,,,,,,,,,,
,0.001458277,electricity,2030,,,,,,,,,,,,
,0.001329028,electricity,2030,,,,,,,,,,,,
,0.001440755,electricity,2030,,,,,,,,,,,,
,0.001263742,electricity,2030,,,,,,,,,,,,
,0.001270478,electricity,2030,,,,,,,,,,,,
,0.006658842,electricity,2030,,,,,,,,,,,,
,0.008548846,electricity,2030,,,,,,,,,,,,
,0.00779115,electricity,2030,,,,,,,,,,,,
,0.008446127,electricity,2030,,,,,,,,,,,,
,0.007408426,electricity,2030,,,,,,,,,,,,
,0.007447912,electricity,2030,,,,,,,,,,,,
,0.002770009,electricity,2030,,,,,,,,,,,,
,0.003556231,electricity,2030,,,,,,,,,,,,
,0.003241038,electricity,2030,,,,,,,,,,,,
,0.003513501,electricity,2030,,,,,,,,,,,,
,0.003081829,electricity,2030,,,,,,,,,,,,
,0.003098254,electricity,2030,,,,,,,,,,,,
,0.003302581,electricity,2030,,,,,,,,,,,,
,0.004239965,electricity,2030,,,,,,,,,,,,
,0.003864171,electricity,2030,,,,,,,,,,,,
,0.00418902,electricity,2030,,,,,,,,,,,,
,0.003674352,electricity,2030,,,,,,,,,,,,
,0.003693936,electricity,2030,,,,,,,,,,,,
,0.004080258,electricity,2030,,,,,,,,,,,,
,0.005583644,electricity,2030,,,,,,,,,,,,
,0.004930053,electricity,2030,,,,,,,,,,,,
,0.005138905,electricity,2030,,,,,,,,,,,,
,0.004735795,electricity,2030,,,,,,,,,,,,
,0.005976288,electricity,2030,,,,,,,,,,,,
,0.003210987,electricity,2030,,,,,,,,,,,,
,0.004394087,electricity,2030,,,,,,,,,,,,
,0.003879739,electricity,2030,,,,,,,,,,,,
,0.004044097,electricity,2030,,,,,,,,,,,,
,0.003726866,electricity,2030,,,,,,,,,,,,
,0.004703081,electricity,2030,,,,,,,,,,,,
,0.000355745,electricity,2030,,,,,,,,,,,,
,0.000486821,electricity,2030,,,,,,,,,,,,
,0.000429836,electricity,2030,,,,,,,,,,,,
,0.000448045,electricity,2030,,,,,,,,,,,,
,0.000412899,electricity,2030,,,,,,,,,,,,
,0.000521054,electricity,2030,,,,,,,,,,,,
,0.007380692,electricity,2030,,,,,,,,,,,,
,0.010100136,electricity,2030,,,,,,,,,,,,
,0.008917868,electricity,2030,,,,,,,,,,,,
,0.009295657,electricity,2030,,,,,,,,,,,,
,0.00856648,electricity,2030,,,,,,,,,,,,
,0.01081038,electricity,2030,,,,,,,,,,,,
,0.002869332,electricity,2030,,,,,,,,,,,,
,0.003926548,electricity,2030,,,,,,,,,,,,
,0.003466928,electricity,2030,,,,,,,,,,,,
,0.003613798,electricity,2030,,,,,,,,,,,,
,0.003330321,electricity,2030,,,,,,,,,,,,
,0.004202665,electricity,2030,,,,,,,,,,,,
,0.00290683,electricity,2030,,,,,,,,,,,,
,0.003977862,electricity,2030,,,,,,,,,,,,
,0.003512235,electricity,2030,,,,,,,,,,,,
,0.003661024,electricity,2030,,,,,,,,,,,,
,0.003373843,electricity,2030,,,,,,,,,,,,
,0.004257586,electricity,2030,,,,,,,,,,,,
,0.014036548,electricity,2030,,,,,,,,,,,,
,0.007928201,electricity,2030,,,,,,,,,,,,
,0.005237681,electricity,2030,,,,,,,,,,,,
,0.012319653,electricity,2030,,,,,,,,,,,,
,0.007172264,electricity,2030,,,,,,,,,,,,
,0.005582308,electricity,2030,,,,,,,,,,,,
,0.012225488,electricity,2030,,,,,,,,,,,,
,0.007504436,electricity,2030,,,,,,,,,,,,
,0.005413773,electricity,2030,,,,,,,,,,,,
,0.012551669,electricity,2030,,,,,,,,,,,,
,0.007453552,electricity,2030,,,,,,,,,,,,
,0.005201684,electricity,2030,,,,,,,,,,,,
,0.012561654,electricity,2030,,,,,,,,,,,,
,0.007371343,electricity,2030,,,,,,,,,,,,
,0.005201684,electricity,2030,,,,,,,,,,,,
,0.013429866,electricity,2030,,,,,,,,,,,,
,0.007772232,electricity,2030,,,,,,,,,,,,
,0.00522883,electricity,2030,,,,,,,,,,,,
,0.012533142,electricity,2030,,,,,,,,,,,,
,0.007453421,electricity,2030,,,,,,,,,,,,
,0.005163114,electricity,2030,,,,,,,,,,,,
,0.012376973,electricity,2030,,,,,,,,,,,,
,0.007434006,electricity,2030,,,,,,,,,,,,
,0.005201955,electricity,2030,,,,,,,,,,,,
,0.012071216,electricity,2030,,,,,,,,,,,,
,0.007380626,electricity,2030,,,,,,,,,,,,
,0.005201991,electricity,2030,,,,,,,,,,,,
,0.012642898,electricity,2030,,,,,,,,,,,,
,0.007549449,electricity,2030,,,,,,,,,,,,
,0.005194941,electricity,2030,,,,,,,,,,,,
,0.012769497,electricity,2030,,,,,,,,,,,,
,0.007184675,electricity,2030,,,,,,,,,,,,
,0.005796647,electricity,2030,,,,,,,,,,,,
,0.00881016,electricity,2030,,,,,,,,,,,,
,0.008005278,electricity,2030,,,,,,,,,,,,
,0.011700864,electricity,2030,,,,,,,,,,,,
,0.009067053,electricity,2030,,,,,,,,,,,,
,0.008894052,electricity,2030,,,,,,,,,,,,
,0.013404082,electricity,2030,,,,,,,,,,,,
,0.004257423,electricity,2030,,,,,,,,,,,,
,0.003868471,electricity,2030,,,,,,,,,,,,
,0.005654327,electricity,2030,,,,,,,,,,,,
,0.004381564,electricity,2030,,,,,,,,,,,,
,0.004297963,electricity,2030,,,,,,,,,,,,
,0.00647739,electricity,2030,,,,,,,,,,,,
,0.013156648,electricity,2030,,,,,,,,,,,,
,0.011954678,electricity,2030,,,,,,,,,,,,
,0.01747348,electricity,2030,,,,,,,,,,,,
,0.013540279,electricity,2030,,,,,,,,,,,,
,0.013281928,electricity,2030,,,,,,,,,,,,
,0.02001698,electricity,2030,,,,,,,,,,,,
